"X","id","firstname","surname","bornCountryCode","diedCountryCode","gender","year","category","motivation"
243,630,"Salvatore","Quasimodo","IT","IT","male",1959,"literature","  lyrical poetry   classical fire expresses  tragic experience  life   own times"
244,624,"Sir Winston Leonard Spencer","Churchill","GB","GB","male",1953,"literature","  mastery  historical  biographical description  well   brilliant oratory  defending exalted human values"
245,625,"Ernest Miller","Hemingway","US","US","male",1954,"literature","  mastery   art  narrative most recently demonstrated  IThe Old Man   SeaI    influence    exerted  contemporary style"
246,173,"Paul","Sabatier","FR","FR","male",1912,"chemistry","  method  hydrogenating organic compounds   presence  finely disintegrated metals whereby  progress  organic chemistry  been greatly advanced  recent years"
247,34,"Charles Thomson Rees","Wilson","GB","GB","male",1927,"physics","  method  making  paths  electrically charged particles visible  condensation  vapour"
248,12,"Gabriel","Lippmann","LU","","male",1908,"physics","  method  reproducing colours photographically based   phenomenon  interference"
249,224,"Willard Frank","Libby","US","US","male",1960,"chemistry","  method  use carbon-14  age determination  archaeology geology geophysics  other branches  science"
250,589,"Knut Pedersen","Hamsun","NO","NO","male",1920,"literature","  monumental  IGrowth   SoilI"
251,642,"Yasunari","Kawabata","JP","JP","male",1968,"literature","  narrative mastery   great sensibility expresses  essence   Japanese mind"
252,659,"Gabriel","GarcÕa Màrquez","CO","MX","male",1982,"literature","  novels  short stories    fantastic   realistic  combined   richly composed world  imagination reflecting  continent's life  conflicts"
253,660,"William","Golding","GB","GB","male",1983,"literature","  novels    perspicuity  realistic narrative art   diversity  universality  myth illuminate  human condition   world  today"
254,11,"Albert Abraham","Michelson","PL","US","male",1907,"physics","  optical precision instruments   spectroscopic  metrological investigations carried out   aid"
255,231,"Robert Burns","Woodward","US","US","male",1965,"chemistry","  outstanding achievements   art  organic synthesis"
256,619,"Thomas Stearns","Eliot","US","GB","male",1948,"literature","  outstanding pioneer   present-day poetry"
257,728,"Jack S.","Kilby","US","US","male",2000,"physics","  part   invention   integrated circuit"
258,699,"Franco","Modigliani","IT","US","male",1985,"economics","   analyses  saving   financial markets"
259,702,"Maurice","Allais","FR","FR","male",1988,"economics","      theory  markets  efficient utilization  resources"
260,691,"Herbert A.","Simon","US","US","male",1978,"economics","      decision-making process within economic organizations"
261,75,"Robert","Hofstadter","US","US","male",1961,"physics","   studies  electron scattering  atomic nuclei     achieved discoveries   structure   nucleons"
262,77,"Lev Davidovich","Landau","AZ","RU","male",1962,"physics","   theories  condensed matter  liquid helium"
263,661,"Jaroslav","Seifert","CZ","CZ","male",1984,"literature","  poetry  endowed  freshness sensuality  rich inventiveness provides  liberating image   indomitable spirit  versatility  man"
264,655,"Odysseus","Elytis","GR","GR","male",1979,"literature","  poetry  against  background  Greek tradition depicts  sensuous strength  intellectual clear-sightedness modern man's struggle  freedom  creativeness"
265,620,"William","Faulkner","US","US","male",1949,"literature","  powerful  artistically unique    modern American novel"
266,64,"Polykarp","Kusch","DE","US","male",1955,"physics","  precision determination   magnetic moment   electron"
267,54,"Hideki","Yukawa","JP","JP","male",1949,"physics","  prediction   existence  mesons   basis  theoretical   nuclear forces"
268,639,"Shmuel Yosef","Agnon","UA","IL","male",1966,"literature","  profoundly characteristic narrative art  motifs from  life   Jewish people"
269,634,"John","Steinbeck","US","US","male",1962,"literature","  realistic  imaginative writings combining  they do sympathetic humour  keen social perception"
270,203,"Artturi Ilmari","Virtanen","FI","FI","male",1945,"chemistry","    inventions  agricultural  nutrition chemistry    fodder preservation method"
271,217,"Linus Carl","Pauling","US","US","male",1954,"chemistry","     nature   chemical bond   application   elucidation   structure  complex substances"
272,248,"Vladimir","Prelog","BA","CH","male",1975,"chemistry","     stereochemistry  organic molecules  reactions"
273,208,"Arne Wilhelm Kaurin","Tiselius","SE","SE","male",1948,"chemistry","    electrophoresis  adsorption     discoveries   complex nature   serum proteins"
274,225,"Melvin","Calvin","US","US","male",1961,"chemistry","     carbon dioxide assimilation  plants"
275,76,"Rudolf Ludwig","M_ssbauer","DE","","male",1961,"physics","  researches   resonance absorption  gamma radiation   discovery  this connection   effect  bears  name"
276,188,"Hans","Fischer","DE","DE","male",1930,"chemistry","  researches   constitution  haemin  chlorophyll     synthesis  haemin"
277,176,"Richard Martin","Willst_tter","DE","CH","male",1915,"chemistry","  researches  plant pigments  chlorophyll"
278,934,"Juan Manuel","Santos","CO","","male",2016,"peace","  resolute   bring  country's more than 50-year-long civil war   end"
279,49,"Isidor Isaac","Rabi","PL","US","male",1944,"physics","  resonance method  recording  magnetic properties  atomic nuclei"
280,696,"George J.","Stigler","US","US","male",1982,"economics","  seminal studies  industrial structures functioning  markets  causes  effects  public regulation"
281,27,"Niels Henrik David","Bohr","DK","DK","male",1922,"physics","     investigation   structure  atoms    radiation emanating from them"
282,26,"Albert","Einstein","DE","US","male",1921,"physics","    Theoretical Physics     discovery   law   photoelectric effect"
283,816,"Gerhard","Ertl","DE","","male",2007,"chemistry","  studies  chemical processes  solid surfaces"
284,806,"Roger D.","Kornberg","US","","male",2006,"chemistry","  studies   molecular basis  eukaryotic transcription"
285,292,"Ahmed H.","Zewail","EG","","male",1999,"chemistry","  studies   transition states  chemical reactions using femtosecond spectroscopy"
286,249,"William N.","Lipscomb","US","US","male",1976,"chemistry","  studies   structure  boranes illuminating problems  chemical bonding"
287,123,"William Alfred","Fowler","US","US","male",1983,"physics","  theoretical  experimental studies   nuclear reactions  importance   formation   chemical elements   universe"
288,99,"Brian David","Josephson","GB","","male",1973,"physics","  theoretical predictions   properties   supercurrent   tunnel barrier  particular those phenomena   generally known   Josephson effects"
289,122,"Subramanyan","Chandrasekhar","PK","US","male",1983,"physics","  theoretical studies   physical processes  importance   structure  evolution   stars"
290,121,"Kenneth G.","Wilson","US","US","male",1982,"physics","  theory  critical phenomena  connection  phase transitions"
291,586,"Karl Adolph","Gjellerup","DK","DE","male",1917,"literature","  varied  rich poetry  is inspired  lofty ideals"
292,603,"Sinclair","Lewis","US","IT","male",1930,"literature","  vigorous  graphic art  description   ability  create  wit  humour new types  characters"
293,626,"HalldÑr Kiljan","Laxness","IS","IS","male",1955,"literature","  vivid epic power     great narrative art  Iceland"
294,641,"Miguel Angel","Asturias","GT","ES","male",1967,"literature","  vivid literary achievement deep-rooted   national traits  traditions  Indian peoples  Latin America"
295,725,"Kim","Dae-jung","KR","","male",2000,"peace","    democracy  human rights  South Korea   East Asia  general   peace  reconciliation  North Korea  particular"
296,549,"Oscar","Arias Sànchez","CR","","male",1987,"peace","    peace  Central America   led   accord signed  Guatemala  August 7 this year"
297,218,"Vincent","du Vigneaud","US","US","male",1955,"chemistry","    biochemically important sulphur compounds    first synthesis   polypeptide hormone"
298,198,"Richard","Kuhn","AT","DE","male",1938,"chemistry","    carotenoids  vitamins"
299,9,"Philipp Eduard Anton","von Lenard","SK","DE","male",1905,"physics","    cathode rays"
300,743,"K. Barry","Sharpless","US","","male",2001,"chemistry","    chirally catalysed oxidation reactions"
301,183,"The (Theodor)","Svedberg","SE","SE","male",1926,"chemistry","    disperse systems"
302,294,"Ronald","Ross","IN","GB","male",1902,"medicine","    malaria     shown how it enters  organism      foundation  successful   this disease  methods  combating it"
303,221,"Lord (Alexander R.)","Todd","GB","GB","male",1957,"chemistry","    nucleotides  nucleotide co-enzymes"
304,200,"Leopold","Ruzicka","HR","CH","male",1939,"chemistry","    polymethylenes  higher terpenes"
305,241,"Christian B.","Anfinsen","US","US","male",1972,"chemistry","    ribonuclease    connection between  amino acid sequence   biologically active conformation"
306,293,"Emil Adolf","von Behring","PL","DE","male",1901,"medicine","    serum therapy   application against diphtheria     opened  new road   domain  medical science   placed   hands   physician  victorious weapon against illness  deaths"
307,199,"Adolf Friedrich Johann","Butenandt","DE","DE","male",1939,"chemistry","    sex hormones"
308,305,"Allvar","Gullstrand","SE","SE","male",1911,"medicine","     dioptrics   eye"
309,32,"Jean Baptiste","Perrin","FR","US","male",1926,"physics","     discontinuous structure  matter     discovery  sedimentation equilibrium"
310,28,"Robert Andrews","Millikan","US","US","male",1923,"physics","     elementary charge  electricity    photoelectric effect"
311,15,"Johannes Diderik","van der Waals","NL","NL","male",1910,"physics","     equation  state  gases  liquids"
312,260,"Henry","Taube","CA","US","male",1983,"chemistry","     mechanisms  electron transfer reactions   metal complexes"
313,308,"Robert","Bàràny","AT","SE","male",1914,"medicine","     physiology  pathology   vestibular apparatus"
314,303,"Emil Theodor","Kocher","CH","CH","male",1909,"medicine","     physiology pathology  surgery   thyroid gland"
315,37,"Sir Chandrasekhara Venkata","Raman","IN","IN","male",1930,"physics","     scattering  light    discovery   effect named  "
316,247,"John Warcup","Cornforth","AU","","male",1975,"chemistry","     stereochemistry  enzyme-catalyzed reactions"
317,222,"Frederick","Sanger","GB","GB","male",1958,"chemistry","     structure  proteins    insulin"
318,35,"Owen Willans","Richardson","GB","GB","male",1928,"physics","     thermionic phenomenon     discovery   law named  "
319,201,"George","de Hevesy","HU","DE","male",1943,"chemistry","     use  isotopes  tracers   study  chemical processes"
320,318,"Charles Jules Henri","Nicolle","FR","TN","male",1928,"medicine","    typhus"
321,596,"George Bernard","Shaw","IE","GB","male",1925,"literature","    is marked  both idealism  humanity  stimulating satire often being infused   singular poetic beauty"
322,637,"Jean-Paul","Sartre","FR","FR","male",1964,"literature","    rich  ideas  filled   spirit  freedom   quest  truth  exerted  far-reaching influence   age"
323,647,"Heinrich","B_ll","DE","DE","male",1972,"literature","  writing    combination   broad perspective   time   sensitive skill  characterization  contributed   renewal  German literature"
324,643,"Samuel","Beckett","IE","FR","male",1969,"literature","  writing    new forms   novel  drama    destitution  modern man acquires  elevation"
325,667,"Octavio","Paz","MX","MX","male",1990,"literature"," impassioned writing  wide horizons characterized  sensuous intelligence  humanistic integrity"
326,923,"Aziz","Sancar","TR","","male",2015,"chemistry"," mechanistic studies  DNA repair"
327,922,"Paul","Modrich","US","","male",2015,"chemistry"," mechanistic studies  DNA repair"
328,921,"Tomas","Lindahl","SE","","male",2015,"chemistry"," mechanistic studies  DNA repair"
329,772,"Clive W.J.","Granger","GB","US","male",2003,"economics"," methods  analyzing economic time series  common trends cointegration"
330,771,"Robert F.","Engle III","US","","male",2003,"economics"," methods  analyzing economic time series  time-varying volatility ARCH"
331,853,"Akira","Suzuki","JP","","male",2010,"chemistry"," palladium-catalyzed cross couplings  organic synthesis"
332,852,"Ei-ichi","Negishi","CN","","male",2010,"chemistry"," palladium-catalyzed cross couplings  organic synthesis"
333,851,"Richard F.","Heck","US","","male",2010,"chemistry"," palladium-catalyzed cross couplings  organic synthesis"
334,753,"Raymond","Davis Jr.","US","US","male",2002,"physics","    astrophysics  particular   detection  cosmic neutrinos"
335,754,"Masatoshi","Koshiba","JP","","male",2002,"physics","    astrophysics  particular   detection  cosmic neutrinos"
336,755,"Riccardo","Giacconi","IT","","male",2002,"physics","    astrophysics  have led   discovery  cosmic X-ray sources"
337,766,"Alexei A.","Abrikosov","RU","","male",2003,"physics","     theory  superconductors  superfluids"
338,767,"Vitaly L.","Ginzburg","RU","","male",2003,"physics","     theory  superconductors  superfluids"
339,768,"Anthony J.","Leggett","GB","","male",2003,"physics","     theory  superconductors  superfluids"
340,770,"Roderick","MacKinnon","US","","male",2003,"chemistry"," structural  mechanistic studies  ion channels"
341,878,"Robert J.","Lefkowitz","US","","male",2012,"chemistry"," studies  G-protein-coupled receptors"
342,879,"Brian K.","Kobilka","US","","male",2012,"chemistry"," studies  G-protein-coupled receptors"
343,841,"Venkatraman","Ramakrishnan","IN","","male",2009,"chemistry"," studies   structure  function   ribosome"
344,842,"Thomas A.","Steitz","US","","male",2009,"chemistry"," studies   structure  function   ribosome"
345,740,"Carl E.","Wieman","US","","male",2001,"physics","  achievement  Bose-Einstein condensation  dilute gases  alkali atoms   early fundamental studies   properties   condensates"
346,738,"Eric A.","Cornell","US","","male",2001,"physics","  achievement  Bose-Einstein condensation  dilute gases  alkali atoms   early fundamental studies   properties   condensates"
347,739,"Wolfgang","Ketterle","DE","","male",2001,"physics","  achievement  Bose-Einstein condensation  dilute gases  alkali atoms   early fundamental studies   properties   condensates"
348,912,"Patrick","Modiano","FR","","male",2014,"literature","  art  memory     evoked  most ungraspable human destinies  uncovered  life-world   occupation"
349,638,"Mikhail Aleksandrovich","Sholokhov","RU","RU","male",1965,"literature","  artistic power  integrity     epic   Don   given expression   historic phase   life   Russian people"
350,609,"Roger","Martin du Gard","FR","FR","male",1937,"literature","  artistic power  truth     depicted human conflict  well  some fundamental aspects  contemporary life   novel-cycle ILes ThibaultI"
351,622,"P_r Fabian","Lagerkvist","SE","SE","male",1951,"literature","  artistic vigour  true independence  mind    endeavours   poetry  find answers   eternal questions confronting mankind"
352,62,"Walther","Bothe","DE","DE","male",1954,"physics","  coincidence method   discoveries  therewith"
353,694,"Lawrence R.","Klein","US","US","male",1980,"economics","  creation  econometric models   application     economic fluctuations  economic policies"
354,38,"Werner Karl","Heisenberg","DE","DE","male",1932,"physics","  creation  quantum mechanics  application    inter alia led   discovery   allotropic forms  hydrogen"
355,623,"François","Mauriac","FR","FR","male",1952,"literature","  deep spiritual insight   artistic intensity       novels penetrated  drama  human life"
356,932,"Sir J. Fraser","Stoddart","GB","","male",2016,"chemistry","  design  synthesis  molecular machines"
357,933,"Bernard L.","Feringa","NL","","male",2016,"chemistry","  design  synthesis  molecular machines"
358,931,"Jean-Pierre","Sauvage","FR","","male",2016,"chemistry","  design  synthesis  molecular machines"
359,148,"Frederick","Reines","US","US","male",1995,"physics","  detection   neutrino"
360,270,"Johann","Deisenhofer","DE","","male",1988,"chemistry","  determination   three-dimensional structure   photosynthetic reaction centre"
361,272,"Hartmut","Michel","DE","","male",1988,"chemistry","  determination   three-dimensional structure   photosynthetic reaction centre"
362,271,"Robert","Huber","DE","","male",1988,"chemistry","  determination   three-dimensional structure   photosynthetic reaction centre"
363,418,"Godfrey N.","Hounsfield","GB","GB","male",1979,"medicine","    computer assisted tomography"
364,417,"Allan M.","Cormack","ZA","US","male",1979,"medicine","    computer assisted tomography"
365,848,"Robert G.","Edwards","GB","GB","male",2010,"medicine","     vitro fertilization"
366,889,"Martin","Karplus","AT","","male",2013,"chemistry","    multiscale models  complex chemical systems"
367,891,"Arieh","Warshel","IL","","male",2013,"chemistry","    multiscale models  complex chemical systems"
368,890,"Michael","Levitt","ZA","","male",2013,"chemistry","    multiscale models  complex chemical systems"
369,145,"Bertram N.","Brockhouse","CA","CA","male",1994,"physics","    neutron spectroscopy"
370,909,"Eric","Betzig","US","","male",2014,"chemistry","    super-resolved fluorescence microscopy"
371,910,"Stefan W.","Hell","RO","","male",2014,"chemistry","    super-resolved fluorescence microscopy"
372,911,"William E.","Moerner","US","","male",2014,"chemistry","    super-resolved fluorescence microscopy"
373,683,"Wassily","Leontief","RU","US","male",1973,"economics","     input-output method    application  important economic problems"
374,137,"Wolfgang","Paul","DE","DE","male",1989,"physics","     ion trap technique"
375,136,"Hans G.","Dehmelt","DE","","male",1989,"physics","     ion trap technique"
376,796,"Richard R.","Schrock","US","","male",2005,"chemistry","     metathesis method  organic synthesis"
377,795,"Robert H.","Grubbs","US","","male",2005,"chemistry","     metathesis method  organic synthesis"
378,794,"Yves","Chauvin","BE","FR","male",2005,"chemistry","     metathesis method  organic synthesis"
379,146,"Clifford G.","Shull","US","US","male",1994,"physics","     neutron diffraction technique"
380,730,"Alan G.","MacDiarmid","NZ","US","male",2000,"chemistry","  discovery    conductive polymers"
381,729,"Alan J.","Heeger","US","","male",2000,"chemistry","  discovery    conductive polymers"
382,731,"Hideki","Shirakawa","JP","","male",2000,"chemistry","  discovery    conductive polymers"
383,87,"Alfred","Kastler","FR","FR","male",1966,"physics","  discovery    optical methods  studying Hertzian resonances  atoms"
384,829,"Osamu","Shimomura","JP","","male",2008,"chemistry","  discovery     green fluorescent protein GFP"
385,830,"Martin","Chalfie","US","","male",2008,"chemistry","  discovery     green fluorescent protein GFP"
386,831,"Roger Y.","Tsien","US","US","male",2008,"chemistry","  discovery     green fluorescent protein GFP"
387,70,"Pavel Alekseyevich","Cherenkov","RU","RU","male",1958,"physics","  discovery   interpretation   Cherenkov effect"
388,721,"IlÇja Mikhailovich","Frank","RU","RU","male",1958,"physics","  discovery   interpretation   Cherenkov effect"
389,71,"Igor Yevgenyevich","Tamm","RU","RU","male",1958,"physics","  discovery   interpretation   Cherenkov effect"
390,144,"Joseph H.","Taylor Jr.","US","","male",1993,"physics","  discovery   new type  pulsar  discovery   opened up new possibilities   study  gravitation"
391,143,"Russell A.","Hulse","US","","male",1993,"physics","  discovery   new type  pulsar  discovery   opened up new possibilities   study  gravitation"
392,778,"Frank","Wilczek","US","","male",2004,"physics","  discovery  asymptotic freedom   theory   strong interaction"
393,777,"H. David","Politzer","US","","male",2004,"physics","  discovery  asymptotic freedom   theory   strong interaction"
394,776,"David J.","Gross","US","","male",2004,"physics","  discovery  asymptotic freedom   theory   strong interaction"
395,815,"Peter","GrÙnberg","CZ","","male",2007,"physics","  discovery  Giant Magnetoresistance"
396,814,"Albert","Fert","FR","","male",2007,"physics","  discovery  Giant Magnetoresistance"
397,837,"Jack W.","Szostak","GB","","male",2009,"medicine","  discovery  how chromosomes  protected  telomeres   enzyme telomerase"
398,314,"John James Rickard","Macleod","GB","GB","male",1923,"medicine","  discovery  insulin"
399,313,"Frederick Grant","Banting","CA","CA","male",1923,"medicine","  discovery  insulin"
400,919,"Takaaki","Kajita","JP","","male",2015,"physics","  discovery  neutrino oscillations  shows  neutrinos have mass"
401,920,"Arthur B.","McDonald","CA","","male",2015,"physics","  discovery  neutrino oscillations  shows  neutrinos have mass"
402,39,"Erwin","Schr_dinger","AT","AT","male",1933,"physics","  discovery  new productive forms  atomic theory"
403,40,"Paul Adrien Maurice","Dirac","GB","US","male",1933,"physics","  discovery  new productive forms  atomic theory"
404,339,"Sir Alexander","Fleming","GB","GB","male",1945,"medicine","  discovery  penicillin   curative effect  various infectious diseases"
405,340,"Ernst Boris","Chain","DE","IE","male",1945,"medicine","  discovery  penicillin   curative effect  various infectious diseases"
406,341,"Sir Howard Walter","Florey","AU","GB","male",1945,"medicine","  discovery  penicillin   curative effect  various infectious diseases"
407,867,"Dan","Shechtman","IL","","male",2011,"chemistry","  discovery  quasicrystals"
408,416,"Hamilton O.","Smith","US","","male",1978,"medicine","  discovery  restriction enzymes   application  problems  molecular genetics"
409,415,"Daniel","Nathans","US","US","male",1978,"medicine","  discovery  restriction enzymes   application  problems  molecular genetics"
410,414,"Werner","Arber","CH","","male",1978,"medicine","  discovery  restriction enzymes   application  problems  molecular genetics"
411,866,"Adam G.","Riess","US","","male",2011,"physics","  discovery   accelerating expansion   Universe  observations  distant supernovae"
412,864,"Saul","Perlmutter","US","","male",2011,"physics","  discovery   accelerating expansion   Universe  observations  distant supernovae"
413,865,"Brian P.","Schmidt","US","","male",2011,"physics","  discovery   accelerating expansion   Universe  observations  distant supernovae"
414,334,"Gerhard","Domagk","PL","DE","male",1939,"medicine","  discovery   antibacterial effects  prontosil"
415,102,"Aage Niels","Bohr","DK","DK","male",1975,"physics","  discovery   connection between collective motion  particle motion  atomic nuclei      theory   structure   atomic nucleus based  this connection"
416,103,"Ben Roy","Mottelson","US","","male",1975,"physics","  discovery   connection between collective motion  particle motion  atomic nuclei      theory   structure   atomic nucleus based  this connection"
417,104,"Leo James","Rainwater","US","US","male",1975,"physics","  discovery   connection between collective motion  particle motion  atomic nuclei      theory   structure   atomic nucleus based  this connection"
418,50,"Wolfgang","Pauli","AT","CH","male",1945,"physics","  discovery   Exclusion Principle also called  Pauli Principle"
419,826,"Yoichiro","Nambu","JP","JP","male",2008,"physics","  discovery   mechanism  spontaneous broken symmetry  subatomic physics"
420,41,"James","Chadwick","GB","GB","male",1935,"physics","  discovery   neutron"
421,828,"Toshihide","Maskawa","JP","","male",2008,"physics","  discovery   origin   broken symmetry  predicts  existence   least three families  quarks  nature"
422,827,"Makoto","Kobayashi","JP","","male",2008,"physics","  discovery   origin   broken symmetry  predicts  existence   least three families  quarks  nature"
423,342,"Hermann Joseph","Muller","US","","male",1946,"medicine","  discovery   production  mutations  means  X-ray irradiation"
424,126,"Klaus","von Klitzing","PL","","male",1985,"physics","  discovery   quantized Hall effect"
425,236,"Lars","Onsager","NO","US","male",1968,"chemistry","  discovery   reciprocal relations bearing  name   fundamental   thermodynamics  irreversible processes"
426,333,"Corneille Jean François","Heymans","BE","BE","male",1938,"medicine","  discovery   role played   sinus  aortic mechanisms   regulation  respiration"
427,172,"Victor","Grignard","FR","FR","male",1912,"chemistry","  discovery   so-called Grignard reagent   recent years  greatly advanced  progress  organic chemistry"
428,147,"Martin L.","Perl","US","US","male",1995,"physics","  discovery   tau lepton"
429,780,"Avram","Hershko","HU","","male",2004,"chemistry","  discovery  ubiquitin-mediated protein degradation"
430,779,"Aaron","Ciechanover","IL","","male",2004,"chemistry","  discovery  ubiquitin-mediated protein degradation"
431,781,"Irwin","Rose","US","US","male",2004,"chemistry","  discovery  ubiquitin-mediated protein degradation"
432,116,"James Watson","Cronin","US","US","male",1980,"physics","  discovery  violations  fundamental symmetry principles   decay  neutral K-mesons"
433,117,"Val Logsdon","Fitch","US","US","male",1980,"physics","  discovery  violations  fundamental symmetry principles   decay  neutral K-mesons"
434,769,"Peter","Agre","US","","male",2003,"chemistry","  discovery  water channels"
435,874,"Sir John B.","Gurdon","GB","","male",2012,"medicine","  discovery  mature cells can be reprogrammed  become pluripotent"
436,875,"Shinya","Yamanaka","JP","","male",2012,"medicine","  discovery  mature cells can be reprogrammed  become pluripotent"
437,461,"GÙnter","Blobel","PL","","male",1999,"medicine","  discovery  proteins have intrinsic signals  govern  transport  localization   cell"
438,633,"Ivo","Andric","BA","RS","male",1961,"literature","  epic force     traced themes  depicted human destinies drawn from  history   country"
439,644,"Aleksandr Isayevich","Solzhenitsyn","RU","RU","male",1970,"literature","  ethical force     pursued  indispensable traditions  Russian literature"
440,289,"Jens C.","Skou","DK","","male",1997,"chemistry","  first discovery   ion-transporting enzyme Na K ATPase"
441,592,"Jacinto","Benavente","ES","ES","male",1922,"literature","  happy manner     continued  illustrious traditions   Spanish drama"
442,652,"Saul","Bellow","CA","US","male",1976,"literature","  human   subtle   contemporary culture   combined   "
443,47,"Ernest Orlando","Lawrence","US","US","male",1939,"physics","  invention     cyclotron   results obtained  it   regard  artificial radioactive elements"
444,51,"Percy Williams","Bridgman","US","US","male",1946,"physics","  invention   apparatus  produce extremely high pressures    discoveries   therewith   field  high pressure physics"
445,840,"George E.","Smith","US","","male",2009,"physics","  invention   imaging semiconductor circuit   CCD sensor"
446,839,"Willard S.","Boyle","CA","CA","male",2009,"physics","  invention   imaging semiconductor circuit   CCD sensor"
447,907,"Hiroshi","Amano","JP","","male",2014,"physics","  invention  efficient blue light-emitting diodes   enabled bright  energy-saving white light sources"
448,906,"Isamu","Akasaki","JP","","male",2014,"physics","  invention  efficient blue light-emitting diodes   enabled bright  energy-saving white light sources"
449,908,"Shuji","Nakamura","JP","","male",2014,"physics","  invention  efficient blue light-emitting diodes   enabled bright  energy-saving white light sources"
450,74,"Donald Arthur","Glaser","US","US","male",1960,"physics","  invention   bubble chamber"
451,135,"Norman F.","Ramsey","US","US","male",1989,"physics","  invention   separated oscillatory fields method   use   hydrogen maser  other atomic clocks"
452,132,"Leon M.","Lederman","US","","male",1988,"physics","  neutrino beam method   demonstration   doublet structure   leptons   discovery   muon neutrino"
453,134,"Jack","Steinberger","DE","","male",1988,"physics","  neutrino beam method   demonstration   doublet structure   leptons   discovery   muon neutrino"
454,133,"Melvin","Schwartz","US","US","male",1988,"physics","  neutrino beam method   demonstration   doublet structure   leptons   discovery   muon neutrino"
455,608,"Eugene Gladstone","O'Neill","US","US","male",1936,"literature","  power honesty  deep-felt emotions   dramatic works  embody  original concept  tragedy"
456,614,"Johannes Vilhelm","Jensen","DK","DK","male",1944,"literature","  rare strength  fertility   poetic imagination   is combined  intellectual curiosity  wide scope   bold freshly creative style"
457,679,"Paul A.","Samuelson","US","US","male",1970,"economics","  scientific       static  dynamic economic theory  actively contributed  raising  level    economic science"
458,185,"Adolf Otto Reinhold","Windaus","DE","DE","male",1928,"chemistry","   rendered      constitution   sterols   connection   vitamins"
459,631,"Saint-John","Perse","GP","FR","male",1960,"literature","  soaring flight   evocative imagery   poetry    visionary fashion reflects  conditions   time"
460,606,"Ivan Alekseyevich","Bunin","RU","FR","male",1933,"literature","  strict artistry     carried   classical Russian traditions  prose writing"
461,177,"Fritz","Haber","PL","CH","male",1918,"chemistry","  synthesis  ammonia from  elements"
462,887,"François","Englert","BE","","male",2013,"physics","  theoretical discovery   mechanism  contributes      origin  mass  subatomic particles   recently was confirmed   discovery   predicted fundamental particle   ATLAS  CMS experiments  CERN's Large Hadron Collider"
463,888,"Peter W.","Higgs","GB","","male",2013,"physics","  theoretical discovery   mechanism  contributes      origin  mass  subatomic particles   recently was confirmed   discovery   predicted fundamental particle   ATLAS  CMS experiments  CERN's Large Hadron Collider"
464,882,"Alvin E.","Roth","US","","male",2012,"economics","  theory  stable allocations   practice  market design"
465,883,"Lloyd S.","Shapley","US","US","male",2012,"economics","  theory  stable allocations   practice  market design"
466,744,"George A.","Akerlof","US","","male",2001,"economics","  analyses  markets  asymmetric information"
467,746,"Joseph E.","Stiglitz","US","","male",2001,"economics","  analyses  markets  asymmetric information"
468,745,"A. Michael","Spence","US","","male",2001,"economics","  analyses  markets  asymmetric information"
469,857,"Dale T.","Mortensen","US","US","male",2010,"economics","    markets  search frictions"
470,856,"Peter A.","Diamond","US","","male",2010,"economics","    markets  search frictions"
471,858,"Christopher A.","Pissarides","CY","","male",2010,"economics","    markets  search frictions"
472,118,"Nicolaas","Bloembergen","NL","","male",1981,"physics","       laser spectroscopy"
473,119,"Arthur Leonard","Schawlow","US","US","male",1981,"physics","       laser spectroscopy"
474,243,"William H.","Stein","US","US","male",1972,"chemistry","        connection between chemical structure  catalytic activity   active centre   ribonuclease molecule"
475,242,"Stanford","Moore","US","US","male",1972,"chemistry","        connection between chemical structure  catalytic activity   active centre   ribonuclease molecule"
476,222,"Frederick","Sanger","GB","GB","male",1980,"chemistry","     determination  base sequences  nucleic acids"
477,255,"Walter","Gilbert","US","","male",1980,"chemistry","     determination  base sequences  nucleic acids"
478,265,"Yuan T.","Lee","TW","","male",1986,"chemistry","     dynamics  chemical elementary processes"
479,264,"Dudley R.","Herschbach","US","","male",1986,"chemistry","     dynamics  chemical elementary processes"
480,266,"John C.","Polanyi","DE","","male",1986,"chemistry","     dynamics  chemical elementary processes"
481,787,"Edward C.","Prescott","US","","male",2004,"economics","    dynamic macroeconomics  time consistency  economic policy   driving forces behind business cycles"
482,786,"Finn E.","Kydland","NO","","male",2004,"economics","    dynamic macroeconomics  time consistency  economic policy   driving forces behind business cycles"
483,792,"John L.","Hall","US","","male",2005,"physics","       laser-based precision spectroscopy   optical frequency comb technique"
484,793,"Theodor W.","H_nsch","DE","","male",2005,"physics","       laser-based precision spectroscopy   optical frequency comb technique"
485,237,"Derek H. R.","Barton","GB","US","male",1969,"chemistry","        concept  conformation   application  chemistry"
486,238,"Odd","Hassel","NO","NO","male",1969,"chemistry","        concept  conformation   application  chemistry"
487,686,"Leonid Vitaliyevich","Kantorovich","RU","RU","male",1975,"economics","     theory  optimum allocation  resources"
488,687,"Tjalling C.","Koopmans","NL","US","male",1975,"economics","     theory  optimum allocation  resources"
489,113,"Sheldon Lee","Glashow","US","","male",1979,"physics","     theory   unified weak  electromagnetic interaction between elementary particles  inter alia  prediction   weak neutral current"
490,115,"Steven","Weinberg","US","","male",1979,"physics","     theory   unified weak  electromagnetic interaction between elementary particles  inter alia  prediction   weak neutral current"
